"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-09-24",,"90","68"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-09-25",,"85","63"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-09-26",,"69","53"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-09-27",,"75","49"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-09-28",,"73","53"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-09-29",,"80","50"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-09-30",,"83","59"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-10-01",,"69","59"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-10-02",,"78","57"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-10-03",,"74","55"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-10-04",,"82","51"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-10-05",,"84","62"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-10-06",,"87","69"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-10-07",,"87","67"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-10-08",,"87","60"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-10-09",,"76","49"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-10-10",,"54","47"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-10-11",,"54","46"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-10-12",,"56","41"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-10-13",,"59","40"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-10-14",,"61","53"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-10-15",,"74","51"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-10-16",,"67","52"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-10-17",,"72","47"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-10-18",,"78","59"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-10-19",,"60","52"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-10-20",,"73","47"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-10-21",,"80","60"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-10-22",,"67","46"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-10-23",,"58","43"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-10-24",,"55","43"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-10-25",,"55","45"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-10-26",,"65","53"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-10-27",,"55","37"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-10-28",,"56","34"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-10-29",,"61","39"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-10-30",,"66","41"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-10-31",,"62","41"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-11-01",,"54","35"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-11-02",,"57","31"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-11-03",,"55","36"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-11-04",,"53","37"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-11-05",,"54","37"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-11-06",,"45","33"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-11-07",,"43","31"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-11-08",,"51","36"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-11-09",,"48","32"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-11-10",,"50","28"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-11-11",,"57","42"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-11-12",,"66","44"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-11-13",,"60","33"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-11-14",,"56","39"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-11-15",,"40","28"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-11-16",,"41","24"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-11-17",,"46","34"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-11-18",,"43","37"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-11-19",,"59","38"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-11-20",,"55","45"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-11-21",,"45","33"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-11-22",,"33","25"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-11-23",,"32","22"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-11-24",,"38","27"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-11-25",,"38","28"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-11-26",,"39","31"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-11-27",,"35","24"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-11-28",,"48","23"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-11-29",,"34","18"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-11-30",,"36","20"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-12-01",,"34","19"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-12-02",,"45","27"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-12-03",,"29","19"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-12-04",,"33","22"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-12-05",,"30","9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-12-06",,"24","0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-12-07",,"30","24"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-12-08",,"24","13"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-12-09",,"29","22"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-12-10",,"32","25"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-12-11",,"33","27"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-12-12",,"36","23"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-12-13",,"34","28"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-12-14",,"28","18"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-12-15",,"31","25"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-12-16",,"29","17"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-12-17",,"23","15"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-12-18",,"37","21"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-12-19",,"34","22"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-12-20",,"38","23"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-12-21",,"38","33"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-12-22",,"50","36"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-12-23",,"52","14"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-12-24",,"26","20"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-12-25",,"42","21"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-12-26",,"45","24"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-12-27",,"38","30"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-12-28",,"34","30"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-12-29",,"30","20"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-12-30",,"35","18"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-12-31",,"33","25"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-01-01",,"27","4"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-01-02",,"20","2"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-01-03",,"23","0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-01-04",,"36","22"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-01-05",,"43","35"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-01-06",,"60","41"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-01-07",,"65","51"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-01-08",,"56","37"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-01-09",,"39","30"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-01-10",,"44","32"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-01-11",,"36","28"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-01-12",,"41","25"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-01-13",,"37","27"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-01-14",,"27","15"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-01-15",,"26","13"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-01-16",,"40","20"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-01-17",,"33","12"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-01-18",,"27","6"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-01-19",,"6","-3"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-01-20",,"10","-5"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-01-21",,"27","8"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-01-22",,"29","10"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-01-23",,"14","5"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-01-24",,"10","-4"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-01-25",,"20","-5"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-01-26",,"32","19"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-01-27",,"35","6"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-01-28",,"44","20"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-01-29",,"48","2"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-01-30",,"12","-2"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-01-31",,"26","10"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-02-01",,"30","24"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-02-02",,"30","25"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-02-03",,"32","25"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-02-04",,"44","32"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-02-05",,"40","32"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-02-06",,"34","26"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-02-07",,"27","24"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-02-08",,"38","23"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-02-09",,"36","16"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-02-10",,"16","-4"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-02-11",,"15","-3"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-02-12",,"22","13"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-02-13",,"21","7"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-02-14",,"34","13"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-02-15",,"24","9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-02-16",,"33","5"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-02-17",,"47","30"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-02-18",,"32","7"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-02-19",,"14","4"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-02-20",,"19","5"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-02-21",,"23","8"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-02-22",,"27","21"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-02-23",,"33","19"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-02-24",,"36","17"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-02-25",,"34","31"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-02-26",,"32","20"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-02-27",,"23","15"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-02-28",,"26","8"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-02-29",,"38","23"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-03-01",,"33","21"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-03-02",,"57","32"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-03-03",,"56","24"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-03-04",,"31","21"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-03-05",,"36","21"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-03-06",,"32","21"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-03-07",,"26","14"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-03-08",,"25","14"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-03-09",,"35","20"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-03-10",,"35","25"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-03-11",,"48","23"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-03-12",,"44","28"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-03-13",,"57","35"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-03-14",,"57","30"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-03-15",,"39","27"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-03-16",,"37","26"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-03-17",,"39","30"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-03-18",,"42","36"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-03-19",,"48","33"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-03-20",,"49","28"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-03-21",,"34","29"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-03-22",,"37","27"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-03-23",,"42","26"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-03-24",,"39","27"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-03-25",,"58","35"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-03-26",,"51","31"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-03-27",,"45","32"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-03-28",,"40","27"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-03-29",,"44","26"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-03-30",,"42","36"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-03-31",,"60","39"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-04-01",,"58","32"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-04-02",,"50","28"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-04-03",,"53","35"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-04-04",,"54","38"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-04-05",,"63","37"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-04-06",,"64","37"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-04-07",,"53","42"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-04-08",,"45","40"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-04-09",,"52","37"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-04-10",,"53","37"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-04-11",,"64","40"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-04-12",,"42","33"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-04-13",,"42","32"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-04-14",,"50","33"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-04-15",,"59","31"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-04-16",,"73","45"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-04-17",,"69","45"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-04-18",,"75","45"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-04-19",,"65","47"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-04-20",,"72","44"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-04-21",,"75","42"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-04-22",,"74","49"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-04-23",,"74","53"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-04-24",,"74","54"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-04-25",,"82","44"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-04-26",,"57","38"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-04-27",,"54","38"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-04-28",,"46","35"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-04-29",,"44","31"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-04-30",,"57","31"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-05-01",,"74","48"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-05-02",,"74","51"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-05-03",,"56","43"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-05-04",,"65","38"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-05-05",,"75","50"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-05-06",,"81","46"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-05-07",,"70","49"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-05-08",,"59","45"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-05-09",,"58","41"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-05-10",,"61","38"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-05-11",,"58","46"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-05-12",,"56","40"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-05-13",,"73","40"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-05-14",,"64","45"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-05-15",,"57","43"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-05-16",,"73","40"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-05-17",,"73","52"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-05-18",,"55","44"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-05-19",,"60","40"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-05-20",,"66","47"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-05-21",,"66","41"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-05-22",,"59","45"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-05-23",,"57","46"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-05-24",,"67","40"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-05-25",,"78","44"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-05-26",,"81","47"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-05-27",,"50","42"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-05-28",,"62","43"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-05-29",,"67","42"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-05-30",,"77","55"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-05-31",,"79","59"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-06-01",,"74","53"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-06-02",,"86","56"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-06-03",,"69","55"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-06-04",,"78","54"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-06-05",,"87","60"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-06-06",,"87","73"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-06-07",,"85","69"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-06-08",,"85","64"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-06-09",,"74","65"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-06-10",,"79","59"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-06-11",,"86","61"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-06-12",,"91","73"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-06-13",,"82","65"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-06-14",,"84","59"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-06-15",,"81","61"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-06-16",,"72","59"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-06-17",,"76","55"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-06-18",,"77","56"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-06-19",,"81","52"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-06-20",,"82","58"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-06-21",,"82","61"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2008-06-22",,"82","57"
